"","ScanID","Genotype","Subdirectory","RegType","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t","OrganName","GenotypeRegtype"
"767","Scan_0110","MUT/MUT","KO","LI",14,16322.3325928483,1450.26501464844,30284.810546875,28542578.7294484,139286,30.0857753753662,2273472417.52747,5.15091281935545,-12.6929192760634,-6.25205306732112,NA,"brain","KO-LI"
"768","Scan_0110","MUT/MUT","KO","LI",15,20096.2639414497,8618.51953125,32302.203125,6201449.71819081,24199,5.22698402404785,486309491.119141,5.25370424119368,-8.07131816868324,-9.73017481315606,NA,"spinal cord","KO-LI"
"770","Scan_0125","MUT/MUT","KO","LI",1,26140.6463978642,5339.32421875,34759.72265625,15556807.5531087,4013,0.866807997226715,104902413.994629,4.51772316201441,-8.20997031728969,-9.4643859767653,NA,"lung (left)","KO-LI"
"771","Scan_0125","MUT/MUT","KO","LI",2,23753.8712791657,2199.58032226562,42314.55859375,43838314.9925714,7371,1.59213602542877,175089785.19873,6.15904801172709,-8.23891222880825,-9.21317501718661,NA,"lung (right)","KO-LI"
"772","Scan_0125","MUT/MUT","KO","LI",3,22198.6128475671,4265.93115234375,34431.31640625,21798482.0659021,3461,0.747575998306274,76829399.0654297,4.67778551786699,-5.35804490988258,-9.13737482628094,NA,"kidney (left)","KO-LI"
"773","Scan_0125","MUT/MUT","KO","LI",4,23414.3947875327,8330.4130859375,35641.1015625,16071989.8231947,3197,0.690551996231079,74855820.1357422,6.46381144671878,-5.57985253851304,-9.00034074248161,NA,"kidney (right)","KO-LI"
"774","Scan_0125","MUT/MUT","KO","LI",5,16390.8680407443,1453.552734375,33472.875,53043575.0854694,7826,1.6904159784317,128274933.286865,4.02303169385022,-6.39224177609118,-9.00229002792906,NA,"stomach","KO-LI"
"775","Scan_0125","MUT/MUT","KO","LI",6,30781.4696642493,98.3965377807617,53168.40625,38019548.8808164,106899,23.0901832580566,3290508325.63859,5.22850180708319,-6.929434111428,-7.69175284996001,NA,"liver","KO-LI"
"776","Scan_0125","MUT/MUT","KO","LI",7,23855.3502176715,7989.205078125,33493.14453125,16310079.4574289,297,0.0641520023345947,7085039.01464844,4.89334778602676,-6.09620530610133,-9.44140752541898,NA,"adrenal (left)","KO-LI"
"777","Scan_0125","MUT/MUT","KO","LI",8,24488.3994026184,11347.5107421875,33134.6484375,12095936.0235399,256,0.0552960000932217,6269030.24707031,6.1434440612793,-6.21401938438417,-9.29734107971194,NA,"adrenal (right)","KO-LI"
"778","Scan_0125","MUT/MUT","KO","LI",9,17837.9324346877,5749.892578125,32749.478515625,17046918.9217788,907,0.195912003517151,16179004.7182617,5.42129049871039,-4.43654987639078,-7.41365525074278,NA,"rectum","KO-LI"
"779","Scan_0125","MUT/MUT","KO","LI",10,21175.3699501764,5069.56103515625,30677.39453125,21816771.109951,1187,0.256392002105713,25135164.1308594,5.37453965416051,-5.14613935595111,-7.22611747240354,NA,"bladder","KO-LI"
"780","Scan_0125","MUT/MUT","KO","LI",11,20159.3142381849,429.250305175781,46765.17578125,48160276.4719555,7067,1.52647197246552,142465873.721252,5.22395760574654,-8.76421644908641,-7.59172210463404,NA,"heart","KO-LI"
"781","Scan_0125","MUT/MUT","KO","LI",12,26746.002217757,13397.052734375,30840.21484375,5259542.03227967,417,0.0900719985365868,11153082.9248047,4.85672980768216,-9.97628669553523,-8.30796664176228,NA,"thymus (left)","KO-LI"
"782","Scan_0125","MUT/MUT","KO","LI",13,26829.1118948063,6832.275390625,32505.185546875,6987318.5769443,355,0.0766799971461296,9524334.72265625,5.77448763522297,-10.4116994019898,-8.1979117223176,NA,"thymus (right)","KO-LI"
"783","Scan_0125","MUT/MUT","KO","LI",14,17807.9459576862,544.713256835938,33995.6796875,25262569.8563402,139036,30.0317764282227,2475945574.17285,5.19332009608256,-13.2850874036381,-6.28365091358551,NA,"brain","KO-LI"
"784","Scan_0125","MUT/MUT","KO","LI",15,20199.8770303165,6908.1181640625,31162.37890625,5447835.07511084,30464,6.58022403717041,615369053.851562,5.44497701821174,-8.37738532451018,-9.83251571206354,NA,"spinal cord","KO-LI"
"786","Scan_0162","MUT/MUT","KO","LI",1,19000.9191884854,1894.76611328125,29081.640625,41263040.0947746,5550,1.19879996776581,105455101.496094,4.38808139236038,-7.85989353978952,-9.59537072498265,NA,"lung (left)","KO-LI"
"787","Scan_0162","MUT/MUT","KO","LI",2,18565.0139588973,1259.60107421875,28634.82421875,41196483.2713311,7074,1.52798402309418,131328908.745239,6.14274789397658,-7.96105301988022,-9.50066652765542,NA,"lung (right)","KO-LI"
"788","Scan_0162","MUT/MUT","KO","LI",3,19256.1932261563,5244.28564453125,29183.0703125,12404945.9208624,4347,0.938952028751373,83706671.9541016,4.30039465220405,-5.47773865198249,-9.2587059757609,NA,"kidney (left)","KO-LI"
"789","Scan_0162","MUT/MUT","KO","LI",4,19661.1075507087,6556.5048828125,30879.30859375,14240045.6629804,2960,0.639360010623932,58196878.3500977,6.11829625722524,-5.49203543168146,-8.7625720763336,NA,"kidney (right)","KO-LI"
"790","Scan_0162","MUT/MUT","KO","LI",5,13263.1275310239,2395.03979492188,26563.806640625,38893215.7186317,8674,1.87358403205872,115044368.204102,4.01474741757396,-6.2905153421313,-8.87591834726435,NA,"stomach","KO-LI"
"791","Scan_0162","MUT/MUT","KO","LI",6,24853.7255742328,2571.79077148438,35391.24609375,15479132.1453985,116828,25.2348480224609,2903611051.38647,5.53287000689995,-6.62925634063606,-7.61641381109731,NA,"liver","KO-LI"
"792","Scan_0162","MUT/MUT","KO","LI",7,19338.9366663883,5260.20068359375,25853.97265625,13042526.0143334,304,0.0656640008091927,5879036.74658203,4.75281083759508,-6.26244866069995,-9.35510834944876,NA,"adrenal (left)","KO-LI"
"793","Scan_0162","MUT/MUT","KO","LI",8,20612.3210606006,10665.7763671875,27621.1484375,6343845.15040595,218,0.0470880009233952,4493485.99121094,5.87254526540774,-6.09311198759517,-9.21106742718897,NA,"adrenal (right)","KO-LI"
"794","Scan_0162","MUT/MUT","KO","LI",9,16543.8417728048,4275.8818359375,27861.728515625,10216167.6814025,852,0.184031993150711,14095353.1904297,5.1787411563497,-4.43843179635599,-7.30464411668375,NA,"rectum","KO-LI"
"795","Scan_0162","MUT/MUT","KO","LI",10,18726.8522201538,2676.43994140625,25737.572265625,12943420.9841398,1760,0.380160003900528,32959259.9074707,5.20332758400657,-5.16455631620233,-7.05347318198456,NA,"bladder","KO-LI"
"796","Scan_0162","MUT/MUT","KO","LI",11,15215.5581736693,1409.13452148438,27158.986328125,29046094.0995962,11593,2.50408792495728,176393965.907349,4.71419765450368,-8.56268877270027,-8.01349869502917,NA,"heart","KO-LI"
"797","Scan_0162","MUT/MUT","KO","LI",12,9557.16231282552,4408.12548828125,15579.7841796875,7894899.20361671,96,0.0207359995692968,917487.58203125,5.1311003112793,-9.81073813438415,-8.61945045471192,NA,"thymus (left)","KO-LI"
"798","Scan_0162","MUT/MUT","KO","LI",13,22212.461989979,11454.5947265625,26643.384765625,3963336.79206338,566,0.122256003320217,12572253.4863281,5.74047310279874,-10.0125093357976,-8.58200787520669,NA,"thymus (right)","KO-LI"
"799","Scan_0162","MUT/MUT","KO","LI",14,17199.184828322,2786.669921875,27056.92578125,8234957.59596107,132396,28.5975360870361,2277103274.53052,5.20391164998975,-13.1203813637864,-6.36059803469939,NA,"brain","KO-LI"
"800","Scan_0162","MUT/MUT","KO","LI",15,18277.4563701571,8964.2490234375,26961.498046875,4578931.72239158,27755,5.99507999420166,507290801.553711,5.39396330893762,-8.39675547360245,-9.75455777771566,NA,"spinal cord","KO-LI"
"802","Scan_0166","MUT/MUT","KO","LI",1,22092.0623945473,2163.26953125,34123.94921875,30407281.8822098,7052,1.52323198318481,155793224.006348,4.05144205830141,-8.00358909864958,-8.75684055681047,NA,"lung (left)","KO-LI"
"803","Scan_0166","MUT/MUT","KO","LI",2,20662.0857274915,692.533569335938,39267.11328125,60448012.627104,9760,2.1081600189209,201661956.700317,6.1231126063613,-7.6289696917611,-8.7362557825806,NA,"lung (right)","KO-LI"
"804","Scan_0166","MUT/MUT","KO","LI",3,21109.9171964911,1784.53637695312,31066.873046875,17860487.6947959,7584,1.63814401626587,160097612.018188,4.24704176697551,-5.05074604577651,-9.05676058129424,NA,"kidney (left)","KO-LI"
"805","Scan_0166","MUT/MUT","KO","LI",4,20462.9951004328,3271.23168945312,29270.103515625,17793254.3470145,6732,1.45411205291748,137756883.016113,6.69697820789257,-5.1966271718173,-9.15472897521099,NA,"kidney (right)","KO-LI"
"806","Scan_0166","MUT/MUT","KO","LI",5,13854.0762647988,1742.68725585938,32640.2109375,44588662.696875,9193,1.98568797111511,127360523.102295,3.83267406304694,-6.28720541927478,-9.00527023606758,NA,"stomach","KO-LI"
"807","Scan_0166","MUT/MUT","KO","LI",6,25300.5390921497,98.3957901000977,43463.0078125,33833974.6106018,112837,24.3727912902832,2854836929.5409,5.27082254334837,-6.04329774470677,-7.20625723129938,NA,"liver","KO-LI"
"808","Scan_0166","MUT/MUT","KO","LI",7,21501.084899663,9012.3564453125,27911.283203125,7557182.34675568,255,0.0550800003111362,5482776.64941406,4.77577678186752,-5.9291940167371,-9.26975927824135,NA,"adrenal (left)","KO-LI"
"809","Scan_0166","MUT/MUT","KO","LI",8,22401.3663878835,7004.31103515625,32996.171875,15742833.7253209,218,0.0470880009233952,4883497.87255859,6.26254526540772,-6.03751565731994,-9.36437017948255,NA,"adrenal (right)","KO-LI"
"810","Scan_0166","MUT/MUT","KO","LI",9,17980.9272676503,3055.44750976562,29875.265625,14715938.7632726,1461,0.315575987100601,26270134.7380371,5.23605411004725,-3.77582283664288,-7.03172714875708,NA,"rectum","KO-LI"
"811","Scan_0166","MUT/MUT","KO","LI",10,20091.1149531425,738.196228027344,27050.71484375,11719245.5291035,1815,0.392040014266968,36465373.6399536,5.24273254268426,-4.43979391950814,-6.57946078529046,NA,"bladder","KO-LI"
"812","Scan_0166","MUT/MUT","KO","LI",11,19219.698740148,1504.40026855469,41368.9296875,56677251.4430998,23016,4.9714560508728,442360586.203247,4.92937716216565,-7.88075247223617,-6.6757995162336,NA,"heart","KO-LI"
"813","Scan_0166","MUT/MUT","KO","LI",12,22929.465309724,10217.3525390625,27483.98046875,6830112.76102836,788,0.170208007097244,18068418.6640625,4.89347340772599,-9.48631554555166,-7.91257862730066,NA,"thymus (left)","KO-LI"
"814","Scan_0166","MUT/MUT","KO","LI",13,23298.9117475507,10721.56640625,26807.1484375,4884385.23857726,807,0.174311995506287,18802221.7802734,5.64454826666964,-9.5874621120793,-7.8227450643773,NA,"thymus (right)","KO-LI"
"815","Scan_0166","MUT/MUT","KO","LI",14,16388.4999653222,1169.97863769531,28772.1875,9368429.67394172,185194,40.0019035339355,3035051862.57788,5.08378352455833,-13.4828783630108,-6.12060185540658,NA,"brain","KO-LI"
"816","Scan_0166","MUT/MUT","KO","LI",15,17776.771064837,4843.83251953125,25870.595703125,4223570.0861193,37248,8.04556846618652,662149168.623047,5.37008710251632,-7.99167724520852,-9.74106933357426,NA,"spinal cord","KO-LI"
"818","Scan_0170","MUT/MUT","KO","LI",1,21170.75705469,2998.59106445312,28148.42578125,8470713.61155666,5539,1.19642400741577,117264823.325928,4.46549686300345,-7.82616352705429,-9.69559303460021,NA,"lung (left)","KO-LI"
"819","Scan_0170","MUT/MUT","KO","LI",2,19915.4569618731,1606.22888183594,31428.482421875,31282584.1021199,8129,1.75586402416229,161892749.643066,6.22631097679791,-7.68499004113762,-9.26213359531976,NA,"lung (right)","KO-LI"
"820","Scan_0170","MUT/MUT","KO","LI",3,19969.5542604701,6092.02099609375,28589.8828125,12746474.6846015,4799,1.03658401966095,95833890.8959961,4.45105290556978,-4.83180632567402,-9.26751645804576,NA,"kidney (left)","KO-LI"
"821","Scan_0170","MUT/MUT","KO","LI",4,20634.5065946378,6739.26025390625,31138.07421875,14023778.5715135,4039,0.872424006462097,83342772.1357422,6.53946191068507,-5.16324030076198,-9.03033897909924,NA,"kidney (right)","KO-LI"
"822","Scan_0170","MUT/MUT","KO","LI",5,14037.055148754,2609.72314453125,28377.74609375,32548568.8904903,9539,2.06042408943176,133899469.063965,3.97998620078549,-5.91437176998546,-9.21717492792747,NA,"stomach","KO-LI"
"823","Scan_0170","MUT/MUT","KO","LI",6,23849.967893606,1274.50109863281,33179.02734375,12985167.0804711,149551,32.3030166625977,3566786548.45667,5.20597211086591,-6.2287329739374,-7.48147015869427,NA,"liver","KO-LI"
"824","Scan_0170","MUT/MUT","KO","LI",7,19906.350311186,14321.6015625,26374.65234375,5817874.21979682,327,0.0706320032477379,6509376.55175781,4.88502232962791,-5.69421290502636,-9.54024173911553,NA,"adrenal (left)","KO-LI"
"825","Scan_0170","MUT/MUT","KO","LI",8,21658.2166759673,13890.4033203125,28998.849609375,6458169.45428224,315,0.0680399984121323,6822338.25292969,6.14964793032692,-5.85020242009844,-9.49165283566429,NA,"adrenal (right)","KO-LI"
"826","Scan_0170","MUT/MUT","KO","LI",9,17492.4628456678,1840.93469238281,26828.23828125,10078233.855765,801,0.173015996813774,14011462.7393799,5.43343177195346,-4.01587390217439,-7.33624352587295,NA,"rectum","KO-LI"
"827","Scan_0170","MUT/MUT","KO","LI",10,19001.6803362378,938.244201660156,26737.0703125,14449615.9691332,1881,0.406296014785767,35742160.7124634,5.39505964142285,-4.70573215352292,-6.97589981675334,NA,"bladder","KO-LI"
"828","Scan_0170","MUT/MUT","KO","LI",11,14863.0459384943,2138.830078125,29817.537109375,32507164.5272998,15676,3.38601589202881,232993108.131836,4.47030355190193,-8.22479433494548,-7.62709494310207,NA,"heart","KO-LI"
"829","Scan_0170","MUT/MUT","KO","LI",12,21730.3149805893,12441.2265625,25423.048828125,3492370.7334807,648,0.139967992901802,14081244.1074219,4.82267438535336,-9.88689554179156,-8.38292267693415,NA,"thymus (left)","KO-LI"
"830","Scan_0170","MUT/MUT","KO","LI",13,22119.5873480903,13389.6875,26135.548828125,3088324.69574726,594,0.128304004669189,13139034.8847656,5.75779223047122,-9.88428611418212,-8.25110449511597,NA,"thymus (right)","KO-LI"
"831","Scan_0170","MUT/MUT","KO","LI",14,14277.4880185811,-52.8532104492188,29218.087890625,15408159.0097821,186314,40.243824005127,2660095902.69393,5.22588027950488,-13.5096909640171,-6.33148407805874,NA,"brain","KO-LI"
"832","Scan_0170","MUT/MUT","KO","LI",15,17701.8420691527,8309.26953125,27823.951171875,5037830.35987108,28998,6.26356792449951,513318016.321289,5.50652499574009,-7.96468469966461,-9.88504144374577,NA,"spinal cord","KO-LI"
"834","Scan_0176","MUT/MUT","KO","LI",1,23896.5872894411,3643.30151367188,31393.2265625,12395592.822775,2703,0.583847999572754,64592475.4433594,4.68232950106843,-8.40850589243077,-9.42834751353532,NA,"lung (left)","KO-LI"
"835","Scan_0176","MUT/MUT","KO","LI",2,21325.9312069005,754.528259277344,31442.1796875,45507555.2333181,5747,1.24135196208954,122560126.646057,6.11990533998994,-8.08666666231177,-9.02691413141285,NA,"lung (right)","KO-LI"
"836","Scan_0176","MUT/MUT","KO","LI",3,19713.1175085274,7641.5166015625,27417.5859375,11456909.8537616,2934,0.63374400138855,57838286.7700195,4.52111564870261,-5.74634907507944,-9.46847141585699,NA,"kidney (left)","KO-LI"
"837","Scan_0176","MUT/MUT","KO","LI",4,20045.5231438158,7846.8017578125,29323.845703125,10518196.465051,2730,0.589680016040802,54724278.1826172,6.43677613545514,-6.00110351899955,-9.30612902614054,NA,"kidney (right)","KO-LI"
"838","Scan_0176","MUT/MUT","KO","LI",5,14666.2322316108,3717.87890625,38573.5703125,40800792.4398107,5755,1.24308001995087,84404166.4929199,4.08262463795176,-6.77491732639111,-9.17176735306119,NA,"stomach","KO-LI"
"839","Scan_0176","MUT/MUT","KO","LI",6,26263.6432782424,829.827026367188,45827.19140625,32274901.8837463,82524,17.8251838684082,2167380897.89368,5.3047076255156,-6.83349787700495,-7.72339567064463,NA,"liver","KO-LI"
"840","Scan_0176","MUT/MUT","KO","LI",7,22794.4114831488,11618.9677734375,28909.1640625,8292469.2737224,223,0.0481679998338223,5083153.76074219,4.95008013190709,-6.2547123496308,-9.54612646368053,NA,"adrenal (left)","KO-LI"
"841","Scan_0176","MUT/MUT","KO","LI",8,22094.5892130534,13467.5458984375,27975.373046875,7596358.98912251,144,0.0311040002852678,3181620.84667969,6.0973503112793,-6.67698813438415,-9.48986712137857,NA,"adrenal (right)","KO-LI"
"842","Scan_0176","MUT/MUT","KO","LI",9,17516.1998454041,1687.04418945312,28129.40625,11369228.5724023,614,0.132624000310898,10754946.7050781,5.31231366632812,-4.8748464405731,-7.85017928207346,NA,"rectum","KO-LI"
"843","Scan_0176","MUT/MUT","KO","LI",10,19027.4445301843,2233.89672851562,32620.78515625,15556024.982633,1008,0.21772800385952,19179664.0864258,5.30050507318405,-5.4561548010508,-7.45927188328336,NA,"bladder","KO-LI"
"844","Scan_0176","MUT/MUT","KO","LI",11,20628.2401607143,1674.57922363281,50528.80859375,56930321.2499563,7701,1.66341602802277,158858077.477661,4.69510206429839,-8.51654890571273,-7.81172889257728,NA,"heart","KO-LI"
"845","Scan_0176","MUT/MUT","KO","LI",12,17512.6448408918,12000.37890625,26470.361328125,15855023.5867957,41,0.00885600037872791,718018.438476562,5.05030762835247,-9.7259515490183,-8.38435899129728,NA,"thymus (left)","KO-LI"
"846","Scan_0176","MUT/MUT","KO","LI",13,22761.6506300158,11555.2705078125,26387.09375,4401596.10781038,257,0.0555119998753071,5849744.21191406,5.52326957197969,-9.75016906823629,-8.21856037689093,NA,"thymus (right)","KO-LI"
"847","Scan_0176","MUT/MUT","KO","LI",14,13972.5402867808,660.943786621094,28399.765625,32787024.261918,128855,27.8326797485352,1800431678.65314,5.20039193752562,-13.1204327232629,-6.38796404556883,NA,"brain","KO-LI"
"848","Scan_0176","MUT/MUT","KO","LI",15,19134.2730106608,5960.37109375,27100.578125,5872835.5852303,19502,4.21243190765381,373156592.253906,5.41117132963638,-8.4006977539104,-9.74501590953785,NA,"spinal cord","KO-LI"
"850","Scan_0180","MUT/MUT","KO","LI",1,23085.5608175773,4319.02685546875,31836.763671875,23510828.1357748,4513,0.974807977676392,104185135.969727,3.98592138373662,-7.76872478406288,-9.40353892136385,NA,"lung (left)","KO-LI"
"851","Scan_0180","MUT/MUT","KO","LI",2,20707.3328924932,2422.13696289062,52247.2265625,110522130.7744,9294,2.00750398635864,192453951.902832,5.89687661857447,-7.83624410597867,-9.23054551604181,NA,"lung (right)","KO-LI"
"852","Scan_0180","MUT/MUT","KO","LI",3,21762.8310809765,6302.86328125,31024.3671875,17918608.7084459,3659,0.790343999862671,79630198.925293,4.26888180895623,-4.97427222839891,-9.08373680344115,NA,"kidney (left)","KO-LI"
"853","Scan_0180","MUT/MUT","KO","LI",4,20987.4559681869,1510.91955566406,34188.375,27028398.1083383,3576,0.772415995597839,75051142.5422363,6.21552984148062,-5.13769283237074,-8.87491186410788,NA,"kidney (right)","KO-LI"
"854","Scan_0180","MUT/MUT","KO","LI",5,16375.7254291079,2553.56103515625,28785.3046875,39457730.2204939,6504,1.40486395359039,106507718.190918,3.89612798655605,-6.10903610486382,-8.81878163552358,NA,"stomach","KO-LI"
"855","Scan_0180","MUT/MUT","KO","LI",6,25869.2786468134,183.754852294922,40099.6171875,37071426.969488,133293,28.7912883758545,3448193758.66969,5.39626815580269,-6.59724949469546,-7.51910089584443,NA,"liver","KO-LI"
"856","Scan_0180","MUT/MUT","KO","LI",7,21237.6185431229,6521.91796875,28304.326171875,17497146.5718108,304,0.0656640008091927,6456236.03710938,4.65728452180561,-5.84560655543679,-9.41727940208034,NA,"adrenal (left)","KO-LI"
"857","Scan_0180","MUT/MUT","KO","LI",8,21850.7460082318,7798.3671875,30418.001953125,9481658.18410615,354,0.0764639973640442,7735164.08691406,5.9157189553471,-5.74364067675704,-9.35561570894922,NA,"adrenal (right)","KO-LI"
"858","Scan_0180","MUT/MUT","KO","LI",9,17739.3243874568,6087.537109375,29180.826171875,13568745.3903259,958,0.206927999854088,16994272.7631836,5.34536440313733,-4.19684721580377,-7.20925995366807,NA,"rectum","KO-LI"
"859","Scan_0180","MUT/MUT","KO","LI",10,19844.7292945737,3115.03295898438,33597.21875,15505559.2971316,1464,0.316224008798599,29052683.6872559,5.36646916373831,-4.79108649503991,-6.92344635635133,NA,"bladder","KO-LI"
"860","Scan_0180","MUT/MUT","KO","LI",11,18590.4627690623,3326.26953125,40841.796875,48542207.5244075,12986,2.80497598648071,241415749.519043,5.33797194226649,-8.62215331226785,-7.48084830624469,NA,"heart","KO-LI"
"861","Scan_0180","MUT/MUT","KO","LI",12,23172.4082058153,12243.7177734375,31115.35546875,7832322.35912732,363,0.0784080028533936,8411584.17871094,4.72355898896525,-10.1236616881032,-8.53301450429865,NA,"thymus (left)","KO-LI"
"862","Scan_0180","MUT/MUT","KO","LI",13,23817.328006042,10646.98828125,27362.865234375,5153708.39474886,353,0.0762479975819588,8407516.78613281,5.60460597700168,-10.1980292108714,-8.49109705527847,NA,"thymus (right)","KO-LI"
"863","Scan_0180","MUT/MUT","KO","LI",14,15813.6163150153,1009.61437988281,29828.546875,19489604.7403098,170997,36.9353523254395,2704080949.01868,5.25806907388897,-13.3294808535546,-6.24409683008945,NA,"brain","KO-LI"
"864","Scan_0180","MUT/MUT","KO","LI",15,18398.3156384812,7054.3583984375,27867.77734375,3670424.55949186,32228,6.96124792098999,592940916.396973,5.2928556172244,-8.19430009913501,-9.96143273719924,NA,"spinal cord","KO-LI"
